"income","Recency","Age","Children","Education","MaritalStatus","Customer_Days","complain","NumPurchases","NumWebVisitsMonth","MntCategories","MntTotal","MntRegularProds","MntGoldProds","AcceptedCmp","AcceptedCmpOverall"
60631.0,88,45,"{""Teen"": 1, ""Kid"": 1}",PhD,married,2609,0,"{""Deals"": 5, ""Web"": 9, ""Catalog"": 2, ""Store"": 8}",7,"{""Fish"": 0, ""Fruits"": 6, ""Meat"": 65, ""Sweet"": 6, ""Wines"": 565}",642,623,19,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
28332.0,58,68,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2219,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 1, ""Store"": 4}",2,"{""Fish"": 4, ""Fruits"": 10, ""Meat"": 13, ""Sweet"": 15, ""Wines"": 14}",56,47,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
40246.0,68,43,"{""Teen"": 0, ""Kid"": 1}",graduation,divorced,2716,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",6,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 6, ""Sweet"": 1, ""Wines"": 2}",12,11,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
75251.0,34,48,"{""Teen"": 0, ""Kid"": 0}",master,married,2830,0,"{""Deals"": 1, ""Web"": 7, ""Catalog"": 6, ""Store"": 5}",5,"{""Fish"": 97, ""Fruits"": 111, ""Meat"": 925, ""Sweet"": 18, ""Wines"": 721}",1872,1854,18,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
75825.0,40,44,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2784,0,"{""Deals"": 0, ""Web"": 5, ""Catalog"": 8, ""Store"": 9}",4,"{""Fish"": 137, ""Fruits"": 105, ""Meat"": 779, ""Sweet"": 105, ""Wines"": 1032}",2158,2107,51,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 1}",1
26326.0,12,44,"{""Teen"": 0, ""Kid"": 0}","2n_cycle",together,2457,1,"{""Deals"": 1, ""Web"": 0, ""Catalog"": 0, ""Store"": 3}",3,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 5, ""Sweet"": 3, ""Wines"": 1}",9,0,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
56046.0,9,55,"{""Teen"": 0, ""Kid"": 0}",graduation,together,2702,0,"{""Deals"": 2, ""Web"": 10, ""Catalog"": 1, ""Store"": 8}",8,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 64, ""Sweet"": 0, ""Wines"": 577}",641,590,51,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 1}",1
29760.0,87,35,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2828,0,"{""Deals"": 4, ""Web"": 3, ""Catalog"": 1, ""Store"": 4}",8,"{""Fish"": 7, ""Fruits"": 4, ""Meat"": 68, ""Sweet"": 5, ""Wines"": 64}",148,131,17,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
26304.0,5,51,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2530,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",7,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 5, ""Sweet"": 0, ""Wines"": 4}",12,8,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
23559.0,87,47,"{""Teen"": 0, ""Kid"": 1}","2n_cycle",married,2520,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 7, ""Fruits"": 5, ""Meat"": 19, ""Sweet"": 0, ""Wines"": 25}",56,33,23,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
38620.0,56,57,"{""Teen"": 0, ""Kid"": 0}",master,together,2573,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 5, ""Store"": 3}",3,"{""Fish"": 34, ""Fruits"": 17, ""Meat"": 44, ""Sweet"": 22, ""Wines"": 112}",229,140,89,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
81361.0,18,33,"{""Teen"": 0, ""Kid"": 0}",graduation,divorced,2283,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 10, ""Store"": 13}",1,"{""Fish"": 27, ""Fruits"": 23, ""Meat"": 424, ""Sweet"": 65, ""Wines"": 163}",702,626,76,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
29440.0,95,60,"{""Teen"": 1, ""Kid"": 1}",graduation,married,2481,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 0, ""Store"": 4}",7,"{""Fish"": 10, ""Fruits"": 8, ""Meat"": 14, ""Sweet"": 4, ""Wines"": 17}",53,50,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
36138.0,48,50,"{""Teen"": 1, ""Kid"": 1}",master,married,2507,0,"{""Deals"": 5, ""Web"": 3, ""Catalog"": 1, ""Store"": 4}",7,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 16, ""Sweet"": 0, ""Wines"": 130}",146,141,5,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
50388.0,3,63,"{""Teen"": 1, ""Kid"": 0}",graduation,single,2191,0,"{""Deals"": 4, ""Web"": 6, ""Catalog"": 1, ""Store"": 6}",7,"{""Fish"": 0, ""Fruits"": 6, ""Meat"": 37, ""Sweet"": 3, ""Wines"": 292}",338,304,34,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 1}",2
79593.0,70,47,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2207,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 6, ""Store"": 7}",2,"{""Fish"": 110, ""Fruits"": 60, ""Meat"": 568, ""Sweet"": 133, ""Wines"": 350}",1221,1076,145,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 0}",1
54178.0,79,53,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2318,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 2, ""Store"": 5}",2,"{""Fish"": 4, ""Fruits"": 9, ""Meat"": 39, ""Sweet"": 0, ""Wines"": 135}",187,180,7,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
42394.0,69,48,"{""Teen"": 0, ""Kid"": 1}",master,single,2257,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 0, ""Fruits"": 2, ""Meat"": 10, ""Sweet"": 1, ""Wines"": 15}",28,24,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
23626.0,84,50,"{""Teen"": 0, ""Kid"": 1}",PhD,married,2195,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 1, ""Store"": 3}",5,"{""Fish"": 0, ""Fruits"": 2, ""Meat"": 14, ""Sweet"": 0, ""Wines"": 27}",43,43,0,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
30096.0,30,37,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2197,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",6,"{""Fish"": 12, ""Fruits"": 3, ""Meat"": 11, ""Sweet"": 5, ""Wines"": 5}",36,27,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
47916.0,72,60,"{""Teen"": 1, ""Kid"": 0}",graduation,widow,2743,0,"{""Deals"": 5, ""Web"": 7, ""Catalog"": 4, ""Store"": 6}",6,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 26, ""Sweet"": 0, ""Wines"": 505}",531,456,75,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
51813.0,37,48,"{""Teen"": 1, ""Kid"": 1}",graduation,divorced,2603,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 0, ""Fruits"": 2, ""Meat"": 7, ""Sweet"": 1, ""Wines"": 51}",61,59,2,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
78497.0,44,69,"{""Teen"": 0, ""Kid"": 0}","2n_cycle",married,2369,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 7, ""Store"": 12}",2,"{""Fish"": 75, ""Fruits"": 26, ""Meat"": 447, ""Sweet"": 0, ""Wines"": 207}",755,532,223,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
50150.0,32,37,"{""Teen"": 0, ""Kid"": 0}",PhD,married,2533,0,"{""Deals"": 2, ""Web"": 5, ""Catalog"": 2, ""Store"": 7}",5,"{""Fish"": 65, ""Fruits"": 46, ""Meat"": 92, ""Sweet"": 61, ""Wines"": 135}",399,388,11,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
47823.0,0,60,"{""Teen"": 1, ""Kid"": 0}","2n_cycle",single,2500,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 5, ""Sweet"": 1, ""Wines"": 53}",62,52,10,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
34554.0,43,61,"{""Teen"": 1, ""Kid"": 0}",PhD,single,2250,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",6,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 6, ""Sweet"": 0, ""Wines"": 41}",50,45,5,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
85693.0,59,41,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2594,0,"{""Deals"": 2, ""Web"": 9, ""Catalog"": 5, ""Store"": 11}",5,"{""Fish"": 185, ""Fruits"": 172, ""Meat"": 183, ""Sweet"": 132, ""Wines"": 386}",1058,947,111,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
65846.0,68,75,"{""Teen"": 0, ""Kid"": 0}",PhD,married,2567,0,"{""Deals"": 1, ""Web"": 6, ""Catalog"": 3, ""Store"": 6}",4,"{""Fish"": 80, ""Fruits"": 81, ""Meat"": 276, ""Sweet"": 40, ""Wines"": 562}",1039,958,81,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
87195.0,35,61,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2211,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 11, ""Store"": 5}",1,"{""Fish"": 50, ""Fruits"": 76, ""Meat"": 690, ""Sweet"": 26, ""Wines"": 217}",1059,1021,38,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
24594.0,94,41,"{""Teen"": 0, ""Kid"": 1}",basic,together,2360,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",5,"{""Fish"": 10, ""Fruits"": 3, ""Meat"": 6, ""Sweet"": 0, ""Wines"": 1}",20,11,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
49096.0,15,56,"{""Teen"": 1, ""Kid"": 1}",graduation,married,2437,0,"{""Deals"": 4, ""Web"": 4, ""Catalog"": 1, ""Store"": 4}",7,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 32, ""Sweet"": 1, ""Wines"": 144}",180,173,7,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
52413.0,56,51,"{""Teen"": 2, ""Kid"": 0}",graduation,married,2671,0,"{""Deals"": 4, ""Web"": 6, ""Catalog"": 4, ""Store"": 12}",6,"{""Fish"": 75, ""Fruits"": 106, ""Meat"": 271, ""Sweet"": 98, ""Wines"": 295}",845,780,65,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
38557.0,17,42,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2716,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 1, ""Store"": 3}",7,"{""Fish"": 4, ""Fruits"": 3, ""Meat"": 31, ""Sweet"": 4, ""Wines"": 76}",118,91,27,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
89058.0,18,60,"{""Teen"": 0, ""Kid"": 0}",master,married,2728,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 4, ""Store"": 4}",2,"{""Fish"": 31, ""Fruits"": 194, ""Meat"": 106, ""Sweet"": 22, ""Wines"": 454}",807,764,43,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
77298.0,46,41,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2398,0,"{""Deals"": 1, ""Web"": 6, ""Catalog"": 6, ""Store"": 11}",3,"{""Fish"": 23, ""Fruits"": 115, ""Meat"": 292, ""Sweet"": 35, ""Wines"": 425}",890,811,79,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
68126.0,40,29,"{""Teen"": 0, ""Kid"": 0}",PhD,single,2755,0,"{""Deals"": 1, ""Web"": 7, ""Catalog"": 4, ""Store"": 5}",9,"{""Fish"": 23, ""Fruits"": 17, ""Meat"": 311, ""Sweet"": 51, ""Wines"": 1332}",1734,1648,86,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 1}",1
57288.0,27,57,"{""Teen"": 1, ""Kid"": 0}",master,together,2163,0,"{""Deals"": 3, ""Web"": 8, ""Catalog"": 1, ""Store"": 8}",6,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 21, ""Sweet"": 0, ""Wines"": 527}",548,488,60,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
86037.0,95,29,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2702,0,"{""Deals"": 1, ""Web"": 6, ""Catalog"": 7, ""Store"": 11}",3,"{""Fish"": 29, ""Fruits"": 44, ""Meat"": 125, ""Sweet"": 20, ""Wines"": 490}",708,686,22,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 1}",2
43974.0,19,40,"{""Teen"": 0, ""Kid"": 1}",PhD,married,2723,0,"{""Deals"": 5, ""Web"": 6, ""Catalog"": 4, ""Store"": 6}",7,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 101, ""Sweet"": 0, ""Wines"": 378}",479,407,72,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
50785.0,27,58,"{""Teen"": 1, ""Kid"": 1}",graduation,single,2451,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 1, ""Store"": 3}",6,"{""Fish"": 0, ""Fruits"": 1, ""Meat"": 21, ""Sweet"": 1, ""Wines"": 64}",87,60,27,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
90765.0,25,50,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2315,0,"{""Deals"": 0, ""Web"": 4, ""Catalog"": 6, ""Store"": 5}",1,"{""Fish"": 151, ""Fruits"": 99, ""Meat"": 812, ""Sweet"": 82, ""Wines"": 547}",1691,1658,33,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 0}",2
36550.0,74,42,"{""Teen"": 0, ""Kid"": 1}","2n_cycle",married,2654,0,"{""Deals"": 5, ""Web"": 9, ""Catalog"": 1, ""Store"": 5}",9,"{""Fish"": 123, ""Fruits"": 90, ""Meat"": 94, ""Sweet"": 103, ""Wines"": 47}",457,337,120,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
30753.0,85,53,"{""Teen"": 1, ""Kid"": 1}","2n_cycle",together,2512,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 1, ""Store"": 3}",5,"{""Fish"": 0, ""Fruits"": 5, ""Meat"": 25, ""Sweet"": 9, ""Wines"": 12}",51,21,30,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
21918.0,37,51,"{""Teen"": 0, ""Kid"": 1}",graduation,together,2386,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",6,"{""Fish"": 11, ""Fruits"": 6, ""Meat"": 7, ""Sweet"": 5, ""Wines"": 1}",30,27,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
56129.0,65,67,"{""Teen"": 1, ""Kid"": 0}",master,together,2533,0,"{""Deals"": 4, ""Web"": 6, ""Catalog"": 2, ""Store"": 10}",4,"{""Fish"": 39, ""Fruits"": 48, ""Meat"": 133, ""Sweet"": 72, ""Wines"": 320}",612,564,48,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
32557.0,13,53,"{""Teen"": 0, ""Kid"": 1}",master,single,2284,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 1, ""Store"": 3}",5,"{""Fish"": 0, ""Fruits"": 3, ""Meat"": 29, ""Sweet"": 4, ""Wines"": 34}",70,60,10,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
19510.0,63,35,"{""Teen"": 0, ""Kid"": 2}",master,married,2457,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 3, ""Fruits"": 0, ""Meat"": 7, ""Sweet"": 4, ""Wines"": 9}",23,16,7,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
30992.0,83,44,"{""Teen"": 0, ""Kid"": 1}",graduation,divorced,2592,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 7, ""Fruits"": 0, ""Meat"": 14, ""Sweet"": 3, ""Wines"": 17}",41,39,2,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
101970.0,69,37,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2633,0,"{""Deals"": 0, ""Web"": 6, ""Catalog"": 8, ""Store"": 13}",2,"{""Fish"": 44, ""Fruits"": 27, ""Meat"": 102, ""Sweet"": 72, ""Wines"": 722}",967,799,168,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 1}",3
71488.0,87,55,"{""Teen"": 0, ""Kid"": 0}","2n_cycle",together,2655,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 4, ""Store"": 7}",1,"{""Fish"": 40, ""Fruits"": 33, ""Meat"": 124, ""Sweet"": 28, ""Wines"": 162}",387,215,172,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
79607.0,37,36,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2593,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 6, ""Store"": 6}",1,"{""Fish"": 173, ""Fruits"": 133, ""Meat"": 951, ""Sweet"": 0, ""Wines"": 450}",1707,1491,216,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
54348.0,51,67,"{""Teen"": 1, ""Kid"": 1}",master,married,2180,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 4}",6,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 16, ""Sweet"": 0, ""Wines"": 70}",86,82,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
77376.0,72,64,"{""Teen"": 1, ""Kid"": 1}",PhD,together,2209,0,"{""Deals"": 4, ""Web"": 6, ""Catalog"": 3, ""Store"": 10}",4,"{""Fish"": 16, ""Fruits"": 19, ""Meat"": 110, ""Sweet"": 12, ""Wines"": 492}",649,637,12,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
62998.0,10,68,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2431,0,"{""Deals"": 5, ""Web"": 5, ""Catalog"": 4, ""Store"": 5}",5,"{""Fish"": 65, ""Fruits"": 58, ""Meat"": 73, ""Sweet"": 89, ""Wines"": 120}",405,347,58,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
61331.0,42,62,"{""Teen"": 1, ""Kid"": 1}",master,single,2635,0,"{""Deals"": 5, ""Web"": 11, ""Catalog"": 1, ""Store"": 6}",8,"{""Fish"": 0, ""Fruits"": 5, ""Meat"": 47, ""Sweet"": 5, ""Wines"": 534}",591,550,41,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
73448.0,10,51,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2298,0,"{""Deals"": 1, ""Web"": 7, ""Catalog"": 2, ""Store"": 9}",4,"{""Fish"": 23, ""Fruits"": 106, ""Meat"": 189, ""Sweet"": 41, ""Wines"": 236}",595,465,130,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
41551.0,51,56,"{""Teen"": 1, ""Kid"": 1}",PhD,married,2478,0,"{""Deals"": 5, ""Web"": 5, ""Catalog"": 1, ""Store"": 5}",8,"{""Fish"": 3, ""Fruits"": 0, ""Meat"": 33, ""Sweet"": 0, ""Wines"": 220}",256,233,23,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
62981.0,21,53,"{""Teen"": 0, ""Kid"": 0}",PhD,together,2628,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 5, ""Store"": 13}",3,"{""Fish"": 38, ""Fruits"": 14, ""Meat"": 590, ""Sweet"": 44, ""Wines"": 796}",1482,1482,0,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
9548.0,31,44,"{""Teen"": 0, ""Kid"": 1}",basic,divorced,2849,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 10, ""Fruits"": 1, ""Meat"": 3, ""Sweet"": 6, ""Wines"": 0}",20,11,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
33762.0,61,61,"{""Teen"": 1, ""Kid"": 2}",PhD,married,2516,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 2, ""Store"": 2}",8,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 34, ""Sweet"": 0, ""Wines"": 53}",90,74,16,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
35860.0,37,47,"{""Teen"": 1, ""Kid"": 1}",PhD,single,2200,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 1, ""Store"": 2}",5,"{""Fish"": 4, ""Fruits"": 0, ""Meat"": 8, ""Sweet"": 2, ""Wines"": 15}",29,9,20,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 1}",1
36921.0,74,55,"{""Teen"": 1, ""Kid"": 1}",PhD,divorced,2495,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 3, ""Fruits"": 1, ""Meat"": 12, ""Sweet"": 1, ""Wines"": 17}",34,30,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
92859.0,46,28,"{""Teen"": 0, ""Kid"": 0}",master,single,2777,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 4, ""Store"": 12}",2,"{""Fish"": 52, ""Fruits"": 61, ""Meat"": 921, ""Sweet"": 61, ""Wines"": 962}",2057,2037,20,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
65104.0,4,44,"{""Teen"": 1, ""Kid"": 0}",master,together,2386,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 5, ""Store"": 7}",7,"{""Fish"": 13, ""Fruits"": 0, ""Meat"": 232, ""Sweet"": 20, ""Wines"": 738}",1003,953,50,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
86111.0,73,58,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2595,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 7, ""Store"": 10}",2,"{""Fish"": 36, ""Fruits"": 28, ""Meat"": 756, ""Sweet"": 40, ""Wines"": 399}",1259,1133,126,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
68352.0,47,46,"{""Teen"": 1, ""Kid"": 0}",PhD,single,2464,0,"{""Deals"": 3, ""Web"": 8, ""Catalog"": 5, ""Store"": 9}",6,"{""Fish"": 43, ""Fruits"": 16, ""Meat"": 132, ""Sweet"": 33, ""Wines"": 614}",838,805,33,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
41883.0,13,32,"{""Teen"": 0, ""Kid"": 1}",graduation,together,2626,0,"{""Deals"": 3, ""Web"": 4, ""Catalog"": 2, ""Store"": 3}",7,"{""Fish"": 73, ""Fruits"": 34, ""Meat"": 41, ""Sweet"": 16, ""Wines"": 32}",196,80,116,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
